"timestamp","event_name","event_detail","task","age","gender","occupation","education","nationality","confidence","paper_maps","computer_maps","mobile_maps","device_by_url","userId","screenResolution","viewportSize","browser","browserVersion","device","os","orientation","ip"
"469243","moveend","39.03557354829128, -96.831693649292","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"470036","movestart","39.03557354829128, -96.831693649292","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"470292","zoom in","14","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"470294","moveend","39.0296335726943, -96.83195114135744","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"471152","movestart","39.0296335726943, -96.83195114135744","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"471633","moveend","39.024754431174955, -96.83401107788087","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"477703","movestart","39.024754431174955, -96.83401107788087","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"478061","moveend","39.02088910965481, -96.83727264404298","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"482986","movestart","39.02088910965481, -96.83727264404298","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"484833","moveend","39.02215535894573, -96.83349609375001","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"485950","answer button clicked","","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"486717","polygon selected","Polygon 3","02B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"488116","setting task","03A-v2","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"497889","question dialog closed","","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"502894","popupopen:name","Pulaski","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"502895","popupopen","37.913305257182856, -92.15332031250001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"504153","popupclose","37.913305257182856, -92.15332031250001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"504155","popupopen:name","Texas","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"504155","popupopen","37.40915937829209, -91.8896484375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"504967","popupclose","37.40915937829209, -91.8896484375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"506046","popupopen:name","St. Louis","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"506047","popupopen","38.72307558619623, -90.48339843750001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"504155","popupopen","37.40915937829209, -91.8896484375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"507714","popupclose","38.72307558619623, -90.48339843750001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"507716","popupopen:name","Franklin","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"507716","popupopen","38.48281363877283, -90.96679687500001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"512113","popupclose","38.48281363877283, -90.96679687500001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"512115","popupopen:name","Sarpy","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"512116","popupopen","41.16390399831179, -96.17431640625","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"513920","popupclose","41.16390399831179, -96.17431640625","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"513923","popupopen:name","Mills","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"513924","popupopen","41.08119063275053, -95.69091796875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"516237","popupclose","41.08119063275053, -95.69091796875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"516240","popupopen:name","Cowley","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"516240","popupopen","37.40915937829209, -96.7236328125","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"517141","popupclose","37.40915937829209, -96.7236328125","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"517143","popupopen:name","Chautauqua","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"517144","popupopen","37.321891996794655, -96.13037109375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"518086","popupclose","37.321891996794655, -96.13037109375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"519825","popupopen:name","Johnson","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"519826","popupopen","38.92837364314803, -94.81201171875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"522190","popupclose","38.92837364314803, -94.81201171875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"522192","popupopen:name","Miami","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"522193","popupopen","38.56871380688743, -94.81201171875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"524433","popupclose","38.56871380688743, -94.81201171875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"529967","popupopen:name","St. Louis","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"522190","popupclose","38.92837364314803, -94.81201171875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"529968","popupopen","38.62020467863162, -90.46142578125001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"531683","popupclose","38.62020467863162, -90.46142578125001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"531685","popupopen:name","St. Louis City","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"531686","popupopen","38.688801708980904, -90.24169921875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"536048","popupclose","38.688801708980904, -90.24169921875001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"536050","popupopen:name","Sarpy","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"531683","popupclose","38.62020467863162, -90.46142578125001","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"536050","popupopen","41.16390399831179, -96.13037109375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"538256","popupclose","41.16390399831179, -96.13037109375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"538258","popupopen:name","Cass","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"538259","popupopen","40.915451261759756, -96.15234375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"542076","answer button clicked","","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"542077","popupclose","40.915451261759756, -96.15234375","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"543402","polygon selected","Sarpy (Nebraska)","03A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"544410","setting task","01C-v2","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"546561","question dialog closed","","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"548031","movestart","39.03520386995158, -96.83884699999999","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"548284","zoom in","14","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"548286","moveend","39.033831430452274, -96.83984756469727","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"554514","movestart","39.033831430452274, -96.83984756469727","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"554969","moveend","39.02768899553406, -96.83761596679689","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"559570","movestart","39.02768899553406, -96.83761596679689","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"560648","moveend","39.03195375557832, -96.83564186096191","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"561522","answer button clicked","","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"562800","answer selected","12","01C-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"563806","setting task","03B-v2","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"568822","question dialog closed","","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"570646","popupopen:name","Worth","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"570646","popupopen","40.482580242490094, -94.41650390625001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"573431","popupclose","40.482580242490094, -94.41650390625001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"573434","popupopen:name","Pawnee","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"573434","popupopen","40.24833169983903, -96.30615234375001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"575755","popupclose","40.24833169983903, -96.30615234375001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"575757","popupopen:name","Johnson","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"575758","popupopen","38.911288087369606, -95.03173828125001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"573431","popupclose","40.482580242490094, -94.41650390625001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"577039","popupclose","38.911288087369606, -95.03173828125001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"577042","popupopen:name","Chase","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"577042","popupopen","38.39681097133312, -96.56982421875001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"581930","popupclose","38.39681097133312, -96.56982421875001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"583573","popupopen:name","Pawnee","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"583574","popupopen","40.198029704497735, -96.28417968750001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"586102","popupclose","40.198029704497735, -96.28417968750001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"587200","popupopen:name","Worth","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"587201","popupopen","40.499281122501436, -94.43847656250001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"590986","popupclose","40.499281122501436, -94.43847656250001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"590989","popupopen:name","Putnam","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"590990","popupopen","41.29602848854424, -89.27490234375001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"592462","movestart","39.45161314899668, -93.14880461294248","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"592801","moveend","40.018875453890864, -93.09814453125","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"593329","movestart","40.018875453890864, -93.09814453125","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"594520","moveend","40.45473586671486, -93.16406250000001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"598313","answer button clicked","","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"598314","popupclose","41.29602848854424, -89.27490234375001","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"599921","polygon selected","Putnam (Illinois)","03B-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"600866","setting task","04A-v2","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"605004","question dialog closed","","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"605711","movestart","39.03520386995158, -96.83884699999999","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"605965","zoom in","14","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"605968","moveend","39.03329836368297, -96.83838844299316","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"605982","movestart","39.03329836368297, -96.83838844299316","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"606246","zoom in","15","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"606248","moveend","39.032308837526436, -96.83817386627199","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"606945","movestart","39.032308837526436, -96.83817386627199","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"607199","zoom out","14","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"607200","moveend","39.03271363496963, -96.84040546417238","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"614994","movestart","39.03271363496963, -96.84040546417238","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"616159","moveend","39.02262361312428, -96.83856010437013","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"621974","movestart","39.02262361312428, -96.83856010437013","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"622553","moveend","39.034152026397784, -96.8394184112549","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"623613","answer button clicked","","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"625410","answer selected","There are more cafés than pubs","04A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"626807","setting task","05A-v2","05A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"634111","question dialog closed","","05A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"637024","popupopen:name","St. Louis City","05A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"637024","popupopen","38.65451140498775, -90.26367187500001","05A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
"639484","popupclose","38.65451140498775, -90.26367187500001","05A-v2","21","female","student","no","German","neutral","rarely","sometimes","very-often","desktop","8dft2wh1wj","1280x720","1280x585","Chrome","136.0","desktop","Windows","landscape-primary","84.133.44.94"
